Fecha,Hora,WS
2022-04-01,14,2.503
2022-04-01,15,2.46
2022-04-01,16,2.496
2022-04-01,17,3.612
2022-04-01,18,2.881
2022-04-01,19,2.199
2022-04-01,20,2.151
2022-04-01,21,1.549
2022-04-01,22,0.779
2022-04-01,23,0.813
2022-04-02,0,0.346
2022-04-02,1,0.55
2022-04-02,2,0.86
2022-04-02,3,0.363
2022-04-02,4,0.018
2022-04-02,5,0.256
2022-04-02,6,0.78
2022-04-02,7,0.678
2022-04-02,8,0.382
2022-04-02,9,0.596
2022-04-02,10,2.067
2022-04-02,11,2.584
2022-04-02,12,2.615
2022-04-02,13,2.651
2022-04-02,14,2.654
2022-04-02,15,3.06
2022-04-02,16,3.269
2022-04-02,17,2.805
2022-04-02,18,2.281
2022-04-02,19,2.092
2022-04-02,20,2.027
2022-04-02,21,2.25
2022-04-02,22,1.832
2022-04-02,23,1.002
2022-04-03,0,0.63
2022-04-03,1,0.407
2022-04-03,2,0.456
2022-04-03,4,0.753
2022-04-03,5,0.871
2022-04-03,6,0.564
2022-04-03,7,0.309
2022-04-03,8,0.582
2022-04-03,9,0.664
2022-04-03,10,0.557
2022-04-03,11,0.617
2022-04-03,12,0.932
2022-04-03,13,1.155
2022-04-03,14,2.11
2022-04-03,15,3.443
2022-04-03,16,2.451
2022-04-03,17,2.763
2022-04-03,18,2.902
2022-04-03,19,3.086
2022-04-03,20,3.23
2022-04-03,21,1.898
2022-04-03,22,0.743
2022-04-03,23,2.429
2022-04-04,0,2.445
2022-04-04,1,0.574
2022-04-04,2,0.604
2022-04-04,3,1.533
2022-04-04,4,0.935
2022-04-04,5,0.405
2022-04-04,6,0.198
2022-04-04,7,0.191
2022-04-04,8,0.205
2022-04-04,9,0.3
2022-04-04,10,1.105
2022-04-04,11,2.764
2022-04-04,12,2.894
2022-04-04,13,2.213
2022-04-04,14,3.259
2022-04-04,15,2.919
2022-04-04,16,2.731
2022-04-04,17,2.8
2022-04-04,18,4.257
2022-04-04,19,4.203
2022-04-04,20,3.377
2022-04-04,21,3.394
2022-04-04,22,3.518
2022-04-04,23,2.76
2022-04-05,0,2.215
2022-04-05,1,1.3
2022-04-05,2,1.275
2022-04-05,3,1.182
2022-04-05,4,0.731
2022-04-05,5,0.656
2022-04-05,6,0.791
2022-04-05,7,0.806
2022-04-05,8,0.577
2022-04-05,9,0.536
2022-04-05,10,0.997
2022-04-05,11,1.755
2022-04-05,12,2.337
2022-04-05,13,2.294
2022-04-05,14,2.234
2022-04-05,15,2.275
2022-04-05,16,2.539
2022-04-05,17,2.349
2022-04-05,18,2.588
2022-04-05,19,2.06
2022-04-05,20,1.229
2022-04-05,21,0.69
2022-04-05,22,0.814
2022-04-05,23,0.385
2022-04-06,0,0.735
2022-04-06,1,0.89
2022-04-06,2,0.713
2022-04-06,3,0.448
2022-04-06,4,0.576
2022-04-06,5,0.17
2022-04-06,6,0.217
2022-04-06,7,0.155
2022-04-06,8,0.483
2022-04-06,9,0.665
2022-04-06,10,0.318
2022-04-06,11,0.697
2022-04-06,12,1.236
2022-04-06,13,2.016
2022-04-06,14,2.944
2022-04-06,15,2.284
2022-04-06,16,2.623
2022-04-06,17,1.908
2022-04-06,18,2.231
2022-04-06,19,1.409
2022-04-06,20,1.354
2022-04-06,21,0.43
2022-04-06,22,0.754
2022-04-06,23,0.998
2022-04-07,0,0.435
2022-04-07,1,0.122
2022-04-07,2,0.085
2022-04-07,3,0.33
2022-04-07,4,0.815
2022-04-07,5,0.638
2022-04-07,6,0.719
2022-04-07,7,0.863
2022-04-07,8,0.625
2022-04-07,9,1.145
2022-04-07,10,1.62
2022-04-07,11,1.126
2022-04-07,12,1.07
2022-04-07,13,1.351
2022-04-07,14,1.612
2022-04-07,15,1.368
2022-04-07,16,1.653
2022-04-07,17,1.95
2022-04-07,18,1.708
2022-04-07,19,2.048
2022-04-07,20,1.653
2022-04-07,21,1.694
2022-04-07,22,2.32
2022-04-07,23,1.281
2022-04-08,0,1.639
2022-04-08,1,2.135
2022-04-08,2,2.467
2022-04-08,3,2.402
2022-04-08,4,2.136
2022-04-08,5,1.953
2022-04-08,6,1.885
2022-04-08,7,1.816
2022-04-08,8,1.542
2022-04-08,9,1.615
2022-04-08,10,1.665
2022-04-08,11,0.92
2022-04-08,12,0.887
2022-04-08,13,1.03
2022-04-08,14,1.283
2022-04-08,15,1.397
2022-04-08,16,1.861
2022-04-08,17,2.214
2022-04-08,18,2.444
2022-04-08,19,2.973
2022-04-08,20,1.635
2022-04-08,21,1.39
2022-04-08,22,0.97
2022-04-08,23,1.716
2022-04-09,0,2.392
2022-04-09,1,1.28
2022-04-09,2,1.67
2022-04-09,3,1.447
2022-04-09,4,1.318
2022-04-09,5,1.795
2022-04-09,6,2.108
2022-04-09,7,1.577
2022-04-09,8,1.268
2022-04-09,9,1.191
2022-04-09,10,1.27
2022-04-09,11,0.87
2022-04-09,12,0.914
2022-04-09,13,1.545
2022-04-09,14,1.672
2022-04-09,15,1.801
2022-04-09,16,2.304
2022-04-09,17,2.018
2022-04-09,18,2.052
2022-04-09,19,1.665
2022-04-09,20,1.999
2022-04-09,21,0.983
2022-04-09,22,1.238
2022-04-09,23,1.832
2022-04-10,0,1.614
2022-04-10,1,1.397
2022-04-10,2,1.073
2022-04-10,3,0.589
2022-04-10,4,1.1
2022-04-10,5,0.815
2022-04-10,6,0.879
2022-04-10,7,0.922
2022-04-10,8,1.024
2022-04-10,9,1.431
2022-04-10,10,2.318
2022-04-10,11,2.106
2022-04-10,12,1.672
2022-04-10,13,2.611
2022-04-10,14,4.01
2022-04-10,15,3.292
2022-04-10,16,2.816
2022-04-10,17,2.448
2022-04-10,18,2.477
2022-04-10,19,2.874
2022-04-10,20,2.519
2022-04-10,21,2.357
2022-04-10,22,2.31
2022-04-10,23,2.53
2022-04-11,0,0.821
2022-04-11,1,0.953
2022-04-11,2,0.946
2022-04-11,3,0.717
2022-04-11,4,0.421
2022-04-11,5,0.683
2022-04-11,6,1.243
2022-04-11,7,0.896
2022-04-11,8,1.294
2022-04-11,9,1.22
2022-04-11,10,1.666
2022-04-11,11,1.383
2022-04-11,12,1.528
2022-04-11,13,1.614
2022-04-11,14,2.352
2022-04-11,15,2.506
2022-04-11,16,2.285
2022-04-11,17,1.898
2022-04-11,18,2.612
2022-04-11,19,2.651
2022-04-11,20,2.273
2022-04-11,21,1.637
2022-04-11,22,0.831
2022-04-11,23,0.146
2022-04-12,0,0.635
2022-04-12,1,0.668
2022-04-12,2,0.707
2022-04-12,3,1.035
2022-04-12,4,0.817
2022-04-12,5,0.767
2022-04-12,6,0.811
2022-04-12,7,1.46
2022-04-12,8,1.385
2022-04-12,9,1.445
2022-04-12,10,1.702
2022-04-12,11,1.585
2022-04-12,12,2.015
2022-04-12,13,1.597
2022-04-12,14,2.711
2022-04-12,15,3.42
2022-04-12,16,3.849
2022-04-12,17,3.293
2022-04-12,18,2.025
2022-04-12,19,2.033
2022-04-12,20,2.9
2022-04-12,21,1.87
2022-04-12,22,0.92
2022-04-12,23,1.528
2022-04-13,0,0.875
2022-04-13,1,0.971
2022-04-13,2,0.671
2022-04-13,3,0.637
2022-04-13,4,0.448
2022-04-13,5,0.788
2022-04-13,6,1.02
2022-04-13,7,1.303
2022-04-13,8,0.633
2022-04-13,9,0.381
2022-04-13,10,0.896
2022-04-13,11,0.923
2022-04-13,12,1.812
2022-04-13,13,3.847
2022-04-13,14,2.871
2022-04-13,15,2.286
2022-04-13,16,2.191
2022-04-13,17,1.526
2022-04-13,18,1.411
2022-04-13,19,1.288
2022-04-13,20,0.834
2022-04-13,21,0.298
2022-04-13,22,0.237
2022-04-13,23,1.262
2022-04-14,0,1.11
2022-04-14,1,0.19
2022-04-14,2,0.088
2022-04-14,3,0.164
2022-04-14,4,0.584
2022-04-14,5,0.612
2022-04-14,6,0.771
2022-04-14,7,0.593
2022-04-14,8,0.586
2022-04-14,9,0.832
2022-04-14,10,0.751
2022-04-14,11,0.803
2022-04-14,12,0.932
2022-04-14,13,1.581
2022-04-14,14,2.627
2022-04-14,15,2.114
2022-04-14,16,2.93
2022-04-14,17,3.052
2022-04-14,18,2.915
2022-04-14,19,2.69
2022-04-14,20,2.058
2022-04-14,21,1.259
2022-04-14,22,0.963
2022-04-14,23,0.215
2022-04-15,0,0.397
2022-04-15,1,0.394
2022-04-15,2,0.04
2022-04-15,3,0.249
2022-04-15,4,0.759
2022-04-15,5,0.312
2022-04-15,6,0.293
2022-04-15,7,0.424
2022-04-15,8,0.841
2022-04-15,9,0.673
2022-04-15,10,0.639
2022-04-15,11,1.194
2022-04-15,12,1.38
2022-04-15,13,2.078
2022-04-15,14,2.477
2022-04-15,15,2.728
2022-04-15,16,2.751
2022-04-15,17,2.637
2022-04-15,18,2.407
2022-04-15,19,1.653
2022-04-15,20,1.843
2022-04-15,21,1.685
2022-04-15,22,0.997
2022-04-15,23,0.649
2022-04-16,0,1.353
2022-04-16,1,1.006
2022-04-16,2,0.347
2022-04-16,3,0.462
2022-04-16,4,0.411
2022-04-16,5,0.508
2022-04-16,6,0.516
2022-04-16,7,0.651
2022-04-16,8,0.546
2022-04-16,9,0.98
2022-04-16,10,0.384
2022-04-16,11,1.081
2022-04-16,12,1.488
2022-04-16,13,2.01
2022-04-16,14,2.394
2022-04-16,15,1.788
2022-04-16,16,1.795
2022-04-16,17,2.064
2022-04-16,18,1.747
2022-04-16,19,1.535
2022-04-16,20,1.346
2022-04-16,21,0.997
2022-04-16,22,1.287
2022-04-16,23,0.572
2022-04-17,0,0.407
2022-04-17,1,0.56
2022-04-17,2,0.557
2022-04-17,3,0.747
2022-04-17,4,0.215
2022-04-17,5,0.49
2022-04-17,6,0.711
2022-04-17,7,1.175
2022-04-17,8,0.57
2022-04-17,9,1.247
2022-04-17,10,1.434
2022-04-17,11,0.563
2022-04-17,12,0.742
2022-04-17,13,0.87
2022-04-17,14,1.057
2022-04-17,15,1.33
2022-04-17,16,1.852
2022-04-17,17,1.246
2022-04-17,18,1.482
2022-04-17,19,0.769
2022-04-17,20,0.71
2022-04-17,21,0.284
2022-04-17,22,0.205
2022-04-17,23,0.17
2022-04-18,0,0.326
2022-04-18,1,0.784
2022-04-18,2,0.168
2022-04-18,3,0.905
2022-04-18,4,1.829
2022-04-18,5,0.93
2022-04-18,6,0.494
2022-04-18,7,1.064
2022-04-18,8,1.566
2022-04-18,9,1.73
2022-04-18,10,1.834
2022-04-18,11,1.145
2022-04-18,12,1.624
2022-04-18,13,1.925
2022-04-18,14,1.345
2022-04-18,15,1.757
2022-04-18,16,1.321
2022-04-18,17,1.226
2022-04-18,18,2.23
2022-04-18,19,1.239
2022-04-18,20,1.675
2022-04-18,21,1.566
2022-04-18,22,1.114
2022-04-18,23,1.297
2022-04-19,0,1.774
2022-04-19,1,1.998
2022-04-19,2,1.266
2022-04-19,3,0.869
2022-04-19,4,0.557
2022-04-19,5,1.128
2022-04-19,6,1.026
2022-04-19,7,0.562
2022-04-19,8,0.364
2022-04-19,9,0.387
2022-04-19,10,0.729
2022-04-19,11,1.482
2022-04-19,12,1.51
2022-04-19,13,2.107
2022-04-19,14,2.591
2022-04-19,15,2.601
2022-04-19,16,2.484
2022-04-19,17,1.999
2022-04-19,18,2.037
2022-04-19,19,2.95
2022-04-19,20,1.884
2022-04-19,21,1.738
2022-04-19,22,1.186
2022-04-19,23,2.481
2022-04-20,0,2.826
2022-04-20,1,1.733
2022-04-20,2,1.261
2022-04-20,3,1.447
2022-04-20,4,1.155
2022-04-20,5,1.56
2022-04-20,6,1.248
2022-04-20,7,1.755
2022-04-20,8,1.551
2022-04-20,9,1.798
2022-04-20,10,2.352
2022-04-20,11,2.722
2022-04-20,12,2.358
2022-04-20,13,1.877
2022-04-20,14,2.228
2022-04-20,15,2.516
2022-04-20,16,2.447
2022-04-20,17,2.037
2022-04-20,18,2.079
2022-04-20,19,1.913
2022-04-20,20,2.657
2022-04-20,21,1.835
2022-04-20,22,1.597
2022-04-20,23,1.156
2022-04-21,0,1.006
2022-04-21,1,0.963
2022-04-21,2,0.555
2022-04-21,3,0.954
2022-04-21,4,0.394
2022-04-21,5,0.896
2022-04-21,6,0.79
2022-04-21,7,0.396
2022-04-21,8,0.585
2022-04-21,9,1.131
2022-04-21,10,1.549
2022-04-21,11,1.081
2022-04-21,12,0.931
2022-04-21,13,1.197
2022-04-21,14,1.26
2022-04-21,15,1.384
2022-04-21,16,1.479
2022-04-21,17,1.384
2022-04-21,18,1.52
2022-04-21,19,1.171
2022-04-21,20,1.347
2022-04-21,21,0.858
2022-04-21,22,3.592
2022-04-21,23,2.658
2022-04-22,0,2.291
2022-04-22,1,1.901
2022-04-22,2,1.164
2022-04-22,3,0.575
2022-04-22,4,0.443
2022-04-22,5,0.219
2022-04-22,6,0.414
2022-04-22,7,0.893
2022-04-22,8,0.822
2022-04-22,9,0.701
2022-04-22,10,0.764
2022-04-22,11,1.543
2022-04-22,12,1.496
2022-04-22,13,2.035
2022-04-22,14,1.716
2022-04-22,15,1.741
2022-04-22,16,1.48
2022-04-22,17,1.177
2022-04-22,18,1.302
2022-04-22,19,0.972
2022-04-22,20,0.784
2022-04-22,21,1.784
2022-04-22,22,1.214
2022-04-22,23,1.017
2022-04-23,0,1.986
2022-04-23,1,1.283
2022-04-23,2,0.684
2022-04-23,3,0.958
2022-04-23,4,0.825
2022-04-23,5,0.938
2022-04-23,6,0.588
2022-04-23,7,0.467
2022-04-23,8,0.353
2022-04-23,9,0.447
2022-04-23,10,1.369
2022-04-23,11,2.036
2022-04-23,12,2.072
2022-04-23,13,2.484
2022-04-23,14,2.084
2022-04-23,15,1.932
2022-04-23,16,1.775
2022-04-23,17,1.669
2022-04-23,18,1.834
2022-04-23,19,1.113
2022-04-23,20,1.49
2022-04-23,21,0.329
2022-04-23,22,0.511
2022-04-23,23,1.042
2022-04-24,0,1.712
2022-04-24,1,1.091
2022-04-24,2,1.023
2022-04-24,3,0.745
2022-04-24,4,0.658
2022-04-24,5,0.865
2022-04-24,6,0.677
2022-04-24,7,0.577
2022-04-24,8,0.09
2022-04-24,9,0.776
2022-04-24,10,1.487
2022-04-24,11,1.914
2022-04-24,12,1.949
2022-04-24,13,2.112
2022-04-24,14,1.931
2022-04-24,15,2.915
2022-04-24,16,2.228
2022-04-24,17,2.008
2022-04-24,18,2.592
2022-04-24,19,2.343
2022-04-24,20,1.762
2022-04-24,21,2.13
2022-04-24,22,2.789
2022-04-24,23,2.378
2022-04-25,0,1.591
2022-04-25,1,1.16
2022-04-25,2,1.171
2022-04-25,3,0.98
2022-04-25,4,1.306
2022-04-25,5,0.728
2022-04-25,6,0.227
2022-04-25,7,0.226
2022-04-25,8,0.19
2022-04-25,9,0.134
2022-04-25,10,0.814
2022-04-25,11,1.24
2022-04-25,12,1.709
2022-04-25,13,2.304
2022-04-25,14,1.676
2022-04-25,15,1.472
2022-04-25,16,1.904
2022-04-25,17,1.742
2022-04-25,18,1.539
2022-04-25,19,1.457
2022-04-25,20,0.884
2022-04-25,21,0.384
2022-04-25,22,0.302
2022-04-25,23,1.243
2022-04-26,0,0.72
2022-04-26,1,1.114
2022-04-26,2,1.941
2022-04-26,3,1.149
2022-04-26,4,1.095
2022-04-26,5,1.096
2022-04-26,6,1.229
2022-04-26,7,1.092
2022-04-26,8,0.989
2022-04-26,9,1.389
2022-04-26,10,1.343
2022-04-26,11,1.608
2022-04-26,12,1.79
2022-04-26,13,2.122
2022-04-26,14,2.136
2022-04-26,15,2.252
2022-04-26,16,1.922
2022-04-26,17,2.986
2022-04-26,18,3.672
2022-04-26,19,3.143
2022-04-26,20,4.444
2022-04-26,21,3.941
2022-04-26,22,1.747
2022-04-28,15,1.304
2022-04-28,16,1.879
2022-04-28,17,1.413
2022-04-28,18,1.889
2022-04-28,19,1.928
2022-04-28,20,1.147
2022-04-28,21,0.299
2022-04-28,22,0.401
2022-04-28,23,1.8
2022-04-29,0,2.884
2022-04-29,1,0.8
2022-04-29,2,0.689
2022-04-29,3,0.783
2022-04-29,4,0.714
2022-04-29,5,0.315
2022-04-29,6,0.214
2022-04-29,7,0.267
2022-04-29,8,0.165
2022-04-29,9,0.749
2022-04-29,10,0.534
2022-04-29,11,0.655
2022-04-29,12,1.089
2022-04-29,13,1.199
2022-04-29,14,1.716
2022-04-29,15,2.105
2022-04-29,16,2.406
2022-04-29,17,2.453
2022-04-29,18,2.386
2022-04-29,19,2.815
2022-04-29,20,2.55
2022-04-29,21,1.47
2022-04-29,22,1.25
2022-04-29,23,0.85
2022-04-30,0,1.199
2022-04-30,1,1.21
2022-04-30,2,1.581
2022-04-30,3,1.001
2022-04-30,4,0.419
2022-04-30,5,0.154
2022-04-30,6,0.295
2022-04-30,7,0.348
2022-04-30,8,0.748
2022-04-30,9,1.499
2022-04-30,10,1.115
2022-04-30,11,0.472
2022-04-30,12,0.788
2022-04-30,13,1.212
2022-04-30,14,1.56
2022-04-30,15,1.866
2022-04-30,16,1.742
2022-04-30,17,2.088
2022-04-30,18,1.494
2022-04-30,19,1.393
2022-04-30,20,1.275
2022-04-30,21,0.425
2022-04-30,22,0.408
2022-04-30,23,0.626
2022-05-01,0,1.097
2022-05-01,1,0.921
2022-05-01,2,1.558
2022-05-01,3,0.777
2022-05-01,4,0.134
2022-05-01,5,0.471
2022-05-01,6,0.105
2022-05-01,7,0.429
2022-05-01,8,0.243
2022-05-01,9,0.241
2022-05-01,10,1.267
2022-05-01,11,1.643
2022-05-01,12,1.849
2022-05-01,13,2.371
2022-05-01,14,2.808
2022-05-01,15,2.871
2022-05-01,16,2.533
2022-05-01,17,2.369
2022-05-01,18,2.248
2022-05-01,19,2.545
2022-05-01,20,2.134
2022-05-01,21,0.97
2022-05-01,22,0.375
2022-05-01,23,0.173
2022-05-02,0,0.685
2022-05-02,1,0.921
2022-05-02,2,1.098
2022-05-02,3,1.332
2022-05-02,4,1.465
2022-05-02,5,1.11
2022-05-02,6,0.411
2022-05-02,7,0.154
2022-05-02,8,0.377
2022-05-02,9,0.966
2022-05-02,10,2.496
2022-05-02,11,2.343
2022-05-02,12,2.325
2022-05-02,13,2.572
2022-05-02,14,2.641
2022-05-02,15,2.653
2022-05-02,16,2.508
2022-05-02,17,1.863
2022-05-02,18,2.475
2022-05-02,19,1.998
2022-05-02,20,1.963
2022-05-02,21,1.417
2022-05-02,22,1.294
2022-05-02,23,0.479
2022-05-03,0,0.165
2022-05-03,1,1.918
2022-05-03,2,1.33
2022-05-03,3,1.26
2022-05-03,4,1.15
2022-05-03,5,0.769
2022-05-03,6,0.288
2022-05-03,7,0.338
2022-05-03,8,0.384
2022-05-03,9,0.307
2022-05-03,10,0.892
2022-05-03,11,0.932
2022-05-03,12,1.266
2022-05-03,13,1.229
2022-05-03,14,1.355
2022-05-03,15,2.102
2022-05-03,16,2.555
2022-05-03,17,2.644
2022-05-03,18,2.059
2022-05-03,19,2.498
2022-05-03,20,2.327
2022-05-03,21,1.485
2022-05-03,22,0.878
2022-05-03,23,0.71
2022-05-04,0,1.815
2022-05-04,1,0.959
2022-05-04,2,0.568
2022-05-04,3,1.192
2022-05-04,4,0.519
2022-05-04,5,0.564
2022-05-04,6,1.114
2022-05-04,7,0.397
2022-05-04,8,0.183
2022-05-04,9,0.207
2022-05-04,10,0.425
2022-05-04,11,0.819
2022-05-04,12,1.394
2022-05-04,13,1.431
2022-05-04,14,1.859
2022-05-04,15,1.932
2022-05-04,16,2.818
2022-05-04,17,3.153
2022-05-04,18,2.299
2022-05-04,19,1.609
2022-05-04,20,1.574
2022-05-04,21,0.936
2022-05-04,22,0.128
2022-05-04,23,0.555
2022-05-05,0,1.665
2022-05-05,1,2.618
2022-05-05,2,1.443
2022-05-05,3,0.552
2022-05-05,4,0.6
2022-05-05,5,0.463
2022-05-05,6,0.438
2022-05-05,7,0.162
2022-05-05,8,0.124
2022-05-05,9,1.111
2022-05-05,10,1.399
2022-05-05,11,0.501
2022-05-05,12,0.79
2022-05-05,13,1.249
2022-05-05,14,2.042
2022-05-05,15,2.166
2022-05-05,16,2.157
2022-05-05,17,1.992
2022-05-05,18,1.735
2022-05-05,19,1.71
2022-05-05,20,1.622
2022-05-05,21,0.872
2022-05-05,22,0.752
2022-05-05,23,0.657
2022-05-06,0,1.022
2022-05-06,1,0.731
2022-05-06,2,0.985
2022-05-06,3,1.039
2022-05-06,4,0.319
2022-05-06,5,0.298
2022-05-06,6,0.298
2022-05-06,7,0.531
2022-05-06,8,0.75
2022-05-06,9,0.688
2022-05-06,10,1.386
2022-05-06,11,1.759
2022-05-06,12,1.561
2022-05-06,13,1.574
2022-05-06,14,1.393
2022-05-06,15,1.268
2022-05-06,16,1.973
2022-05-06,17,1.632
2022-05-06,18,1.513
2022-05-06,19,0.708
2022-05-06,20,0.786
2022-05-06,21,0.357
2022-05-06,22,0.228
2022-05-06,23,0.659
2022-05-07,0,1.675
2022-05-07,1,2.728
2022-05-07,2,1.926
2022-05-07,3,0.563
2022-05-07,4,0.216
2022-05-07,5,0.552
2022-05-07,6,0.395
2022-05-07,7,0.37
2022-05-07,8,0.474
2022-05-07,9,0.368
2022-05-07,10,0.587
2022-05-07,11,0.687
2022-05-07,12,0.781
2022-05-07,13,1.034
2022-05-07,14,1.542
2022-05-07,15,1.719
2022-05-07,16,2.216
2022-05-07,17,1.792
2022-05-07,18,2.112
2022-05-07,19,1.946
2022-05-07,20,1.125
2022-05-07,21,0.678
2022-05-07,22,1.895
2022-05-07,23,3.151
2022-05-08,0,3.188
2022-05-08,1,2.467
2022-05-08,2,1.257
2022-05-08,3,0.525
2022-05-08,4,0.836
2022-05-08,5,1.212
2022-05-08,6,0.592
2022-05-08,7,0.197
2022-05-08,8,0.163
2022-05-08,9,0.116
2022-05-08,10,1.075
2022-05-08,11,1.827
2022-05-08,12,1.556
2022-05-08,13,1.547
2022-05-08,14,2.274
2022-05-08,15,2.256
2022-05-08,16,2.279
2022-05-08,17,1.993
2022-05-08,18,2.038
2022-05-08,19,1.605
2022-05-08,20,1.875
2022-05-08,21,1.442
2022-05-08,22,2.236
2022-05-08,23,1.534
2022-05-09,0,1.092
2022-05-09,1,1.171
2022-05-09,2,1.345
2022-05-09,3,1.311
2022-05-09,4,0.82
2022-05-09,5,0.449
2022-05-09,6,0.602
2022-05-09,7,0.415
2022-05-09,8,0.533
2022-05-09,9,1.44
2022-05-09,10,1.819
2022-05-09,11,2.029
2022-05-09,12,1.934
2022-05-09,13,1.388
2022-05-09,14,1.445
2022-05-09,15,1.469
2022-05-09,16,2.615
2022-05-09,17,1.772
2022-05-09,18,1.606
2022-05-09,19,1.437
2022-05-09,20,0.986
2022-05-09,21,0.609
2022-05-09,22,0.572
2022-05-09,23,1.281
2022-05-10,0,1.946
2022-05-10,1,1.222
2022-05-10,2,0.276
2022-05-10,3,0.733
2022-05-10,4,0.61
2022-05-10,5,0.498
2022-05-10,6,0.169
2022-05-10,7,0.292
2022-05-10,8,0.235
2022-05-10,9,0.529
2022-05-10,10,0.5
2022-05-10,11,0.708
2022-05-10,12,0.869
2022-05-10,13,1.203
2022-05-10,14,1.355
2022-05-10,15,1.513
2022-05-10,16,1.434
2022-05-10,17,1.162
2022-05-10,18,1.754
2022-05-10,19,4.565
2022-05-10,20,2.008
2022-05-10,21,3.702
2022-05-10,22,2.694
2022-05-10,23,1.998
2022-05-11,0,1.24
2022-05-11,1,1.579
2022-05-11,2,1.554
2022-05-11,3,1.214
2022-05-11,4,1.606
2022-05-11,5,1.227
2022-05-11,6,1.075
2022-05-11,7,1.249
2022-05-11,8,1.057
2022-05-11,9,1.464
2022-05-11,10,1.589
2022-05-11,11,1.127
2022-05-11,12,1.296
2022-05-11,13,1.482
2022-05-11,14,1.71
2022-05-11,15,1.563
2022-05-11,16,1.703
2022-05-11,17,1.65
2022-05-11,18,1.462
2022-05-11,19,1.324
2022-05-11,20,1.619
2022-05-11,21,3.064
2022-05-11,22,2.855
2022-05-11,23,2.38
2022-05-12,0,4.074
2022-05-12,1,3.145
2022-05-12,2,2.467
2022-05-12,3,1.717
2022-05-12,4,1.062
2022-05-12,5,0.864
2022-05-12,6,0.871
2022-05-12,7,0.683
2022-05-12,8,0.788
2022-05-12,9,0.951
2022-05-12,10,1.313
2022-05-12,11,1.316
2022-05-12,12,1.456
2022-05-12,13,1.52
2022-05-12,14,1.713
2022-05-12,15,1.976
2022-05-12,16,1.833
2022-05-12,17,2.072
2022-05-12,18,1.784
2022-05-12,19,1.738
2022-05-12,20,1.987
2022-05-12,21,1.794
2022-05-12,22,2.77
2022-05-12,23,3.216
2022-05-13,0,2.882
2022-05-13,1,0.975
2022-05-13,2,0.732
2022-05-13,3,0.198
2022-05-13,4,0.662
2022-05-13,5,0.34
2022-05-13,6,0.14
2022-05-13,7,0.131
2022-05-13,8,0.669
2022-05-13,9,0.548
2022-05-13,10,0.767
2022-05-13,11,1.604
2022-05-13,12,1.765
2022-05-13,13,1.797
2022-05-13,14,1.53
2022-05-13,15,1.376
2022-05-13,16,1.662
2022-05-13,17,1.391
2022-05-13,18,1.603
2022-05-13,19,1.192
2022-05-13,20,0.65
2022-05-13,21,0.297
2022-05-13,22,0.084
2022-05-13,23,0.675
2022-05-14,0,1.04
2022-05-14,1,0.989
2022-05-14,2,1.043
2022-05-14,3,1.205
2022-05-14,4,0.397
2022-05-14,5,0.428
2022-05-14,6,0.179
2022-05-14,7,0.251
2022-05-14,8,0.701
2022-05-14,9,0.553
2022-05-14,10,0.809
2022-05-14,11,1.252
2022-05-14,12,1.774
2022-05-14,13,2.006
2022-05-14,14,1.518
2022-05-14,15,1.235
2022-05-14,16,2.269
2022-05-14,17,1.67
2022-05-14,18,2.312
2022-05-14,19,1.153
2022-05-14,20,1.798
2022-05-14,21,1.417
2022-05-14,22,1.915
2022-05-14,23,2.052
2022-05-15,0,0.627
2022-05-15,1,1.337
2022-05-15,2,1.012
2022-05-15,3,0.246
2022-05-15,4,0.298
2022-05-15,5,0.534
2022-05-15,6,0.459
2022-05-15,7,0.574
2022-05-15,8,0.951
2022-05-15,9,1.579
2022-05-15,10,1.168
2022-05-15,11,0.997
2022-05-15,12,0.898
2022-05-15,13,0.966
2022-05-15,14,1.31
2022-05-15,15,1.643
2022-05-15,16,2.426
2022-05-15,17,1.915
2022-05-15,18,2.046
2022-05-15,19,2.097
2022-05-15,20,2.171
2022-05-15,21,1.02
2022-05-15,22,0.534
2022-05-15,23,1.365
2022-05-16,0,1.947
2022-05-16,1,0.792
2022-05-16,2,0.535
2022-05-16,3,0.151
2022-05-16,4,0.258
2022-05-16,5,0.159
2022-05-16,6,0.235
2022-05-16,7,0.722
2022-05-16,8,0.842
2022-05-16,9,0.709
2022-05-16,10,0.729
2022-05-16,11,0.939
2022-05-16,12,1.395
2022-05-16,13,1.543
2022-05-16,14,1.674
2022-05-16,15,1.482
2022-05-16,16,1.556
2022-05-16,17,1.478
2022-05-16,18,1.116
2022-05-16,19,0.952
2022-05-16,20,0.666
2022-05-16,21,0.11
2022-05-16,22,1.878
2022-05-16,23,2.474
2022-05-17,0,2.262
2022-05-17,1,0.963
2022-05-17,2,0.432
2022-05-17,3,0.332
2022-05-17,4,1.302
2022-05-17,5,0.737
2022-05-17,6,1.023
2022-05-17,7,0.744
2022-05-17,8,0.971
2022-05-17,9,1.534
2022-05-17,10,1.7
2022-05-17,11,2.089
2022-05-17,12,2.168
2022-05-17,13,2.14
2022-05-17,14,1.986
2022-05-17,15,1.693
2022-05-17,16,1.553
2022-05-17,17,1.489
2022-05-17,18,1.209
2022-05-17,19,3.495
2022-05-17,20,3.731
2022-05-17,21,1.752
2022-05-17,22,1.694
2022-05-17,23,1.141
2022-05-18,0,0.428
2022-05-18,1,0.284
2022-05-18,2,0.271
